,tconst,primaryTitle
2412,tt0425123,Just Like Heaven
2413,tt0389860,Click
2414,tt0452694,The Time Traveler's Wife
2415,tt2283748,OMG: Oh My God!
2416,tt2194499,About Time
2417,tt0995039,Ghost Town
2418,tt1839492,Ruby Sparks
2419,tt0974661,17 Again
2420,tt1714915,Only Lovers Left Alive
2421,tt2756032,The One I Love
2422,tt1440161,A Little Bit of Heaven
2423,tt4176826,Look Who's Back
2424,tt4034354,Swiss Army Man
2425,tt2118624,The Final Girls
2426,tt0763831,A Thousand Words
2427,tt2333804,The Zero Theorem
2428,tt5688932,Sorry to Bother You
2429,tt3850590,Krampus
2430,tt3203616,The Cobbler
2431,tt4680182,Colossal
2432,tt8623904,Last Christmas
2433,tt0021814,Dracula
2434,tt0238546,Queen of the Damned
2435,tt0219699,The Gift
2436,tt0466909,The Omen
2437,tt0115963,The Craft
2438,tt0210070,Ginger Snaps
2439,tt0410764,Tideland
2440,tt0815245,The Uninvited
2441,tt0104029,Cronos
2442,tt0780653,The Wolfman
2443,tt1596365,The Woman in Black
2444,tt1531901,Byzantium
2445,tt1740707,Trollhunter
2446,tt0113409,In the Mouth of Madness
2447,tt0110148,Interview with the Vampire: The Vampire Chronicles
2448,tt0762073,Thirst
2449,tt1139797,Let the Right One In
2450,tt0103874,Bram Stoker's Dracula
2451,tt1228987,Let Me In
2452,tt1072748,Winchester
2453,tt3174376,Before I Wake
2454,tt4731136,A Cure for Wellness
2455,tt7349950,It Chapter Two
2456,tt6217306,Apostle
2457,tt4263482,The Witch
2458,tt4273292,Under the Shadow
2459,tt3986820,The Endless
2460,tt7984734,The Lighthouse
2461,tt8239946,Tumbbad
2462,tt3278330,Tale of Tales
2463,tt5606664,Doctor Sleep
2464,tt1034415,Suspiria
2465,tt6304046,Thelma
2466,tt0141926,U-571
2467,tt1258972,The Man with the Iron Fists
2468,tt0785035,Ong Bak 2
2469,tt0398913,DOA: Dead or Alive
2470,tt3410834,Allegiant
2471,tt1515091,Sherlock Holmes: A Game of Shadows
2472,tt1840309,Divergent
2473,tt4815122,Time Trap
2474,tt0988045,Sherlock Holmes
2475,tt0490181,Mutant Chronicles
2476,tt0465234,National Treasure: Book of Secrets
2477,tt0368891,National Treasure
2478,tt1838544,Gone
2479,tt0346156,Sky Captain and the World of Tomorrow
2480,tt0112715,Congo
2481,tt0111280,Star Trek: Generations
2482,tt0053125,North by Northwest
2483,tt0091326,The Karate Kid Part II
2484,tt0938283,The Last Airbender
2485,tt0449010,Eragon
2486,tt0113820,Mighty Morphin Power Rangers: The Movie
2487,tt0120738,Lost in Space
2488,tt0373889,Harry Potter and the Order of the Phoenix
2489,tt0120751,Mighty Joe Young
2490,tt0417741,Harry Potter and the Half-Blood Prince
2491,tt0963966,The Sorcerer's Apprentice
2492,tt0373051,Journey to the Center of the Earth
2493,tt1075417,Race to Witch Mountain
2494,tt0102803,The Rocketeer
2495,tt0499448,The Chronicles of Narnia: Prince Caspian
2496,tt1964418,Tomorrowland
2497,tt0082186,Clash of the Titans
2498,tt0057197,Jason and the Argonauts
2499,tt2088003,Big Game
2500,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull
2501,tt0112462,Batman Forever
2502,tt1464335,Uncharted
2503,tt0097576,Indiana Jones and the Last Crusade
2504,tt0082971,Indiana Jones and the Raiders of the Lost Ark
2505,tt0087469,Indiana Jones and the Temple of Doom
2506,tt0096895,Batman
2507,tt0462396,The Last Legion
2508,tt0061578,The Dirty Dozen
2509,tt0065207,Where Eagles Dare
2510,tt0120657,The 13th Warrior
2511,tt2016894,Ek Tha Tiger
2512,tt0386140,The Legend of Zorro
2513,tt0120053,The Saint
2514,tt0183790,A Knight's Tale
2515,tt0029843,The Adventures of Robin Hood
2516,tt0065134,Two Mules for Sister Sara
2517,tt1210819,The Lone Ranger
2518,tt2404435,The Magnificent Seven
2519,tt0065214,The Wild Bunch
2520,tt0054047,The Magnificent Seven
2521,tt0068182,"Aguirre, the Wrath of God"
2522,tt0111756,Wyatt Earp
2523,tt0277941,Ned Kelly
2524,tt0317648,Hidalgo
2525,tt6306064,Adrift
2526,tt3758172,Jungle
2527,tt1390411,In the Heart of the Sea
2528,tt2719848,Everest
2529,tt1613750,Kon-Tiki
2530,tt0100994,Young Guns II
2531,tt0096487,Young Guns
2532,tt0060315,Django
2533,tt1032751,The Warrior's Way
2534,tt0120737,The Lord of the Rings: The Fellowship of the Ring
2535,tt0167260,The Lord of the Rings: The Return of the King
2536,tt0167261,The Lord of the Rings: The Two Towers
2537,tt0172495,Gladiator
2538,tt4154796,Avengers: Endgame
2539,tt0051808,The Hidden Fortress
2540,tt0054953,The Guns of Navarone
2541,tt0069113,The Poseidon Adventure
2542,tt1663202,The Revenant
2543,tt0089941,Runaway Train
2544,tt0104691,The Last of the Mohicans
2545,tt0096446,Willow
2546,tt0089092,Enemy Mine
2547,tt1160419,Dune
2548,tt0190332,"Crouching Tiger, Hidden Dragon"
2549,tt0117731,Star Trek: First Contact
2550,tt0299977,Hero
2551,tt0266308,Battle Royale
2552,tt0102798,Robin Hood: Prince of Thieves
2553,tt0472043,Apocalypto
2554,tt0245844,The Count of Monte Cristo
2555,tt0498380,Letters from Iwo Jima
2556,tt0311113,Master and Commander: The Far Side of the World
2557,tt0360717,King Kong
2558,tt2103281,Dawn of the Planet of the Apes
2559,tt0385004,House of Flying Daggers
2560,tt0320661,Kingdom of Heaven
2561,tt0119051,The Edge
2562,tt0237534,Brotherhood of the Wolf
2563,tt1436045,13 Assassins
2564,tt0418689,Flags of Our Fathers
2565,tt0425637,Red Cliff
2566,tt0913968,The Warlords
2567,tt1979319,Rurouni Kenshin Part I: Origins
2568,tt1568911,War Horse
2569,tt0406816,The Guardian
2570,tt0120744,The Man in the Iron Mask
2571,tt3450958,War for the Planet of the Apes
2572,tt1037705,The Book of Eli
2573,tt0177971,The Perfect Storm
2574,tt3967856,Okja
2575,tt0240510,The Four Feathers
2576,tt1601913,The Grey
2577,tt0993842,Hanna
2578,tt8426926,Shamshera
2579,tt0113071,First Knight
2580,tt0119925,The Postman
2581,tt2017038,All Is Lost
2582,tt0955308,Robin Hood
2583,tt0116040,Daylight
2584,tt11138512,The Northman
2585,tt0349683,King Arthur
2586,tt3205376,Slow West
2587,tt0416236,The Spiderwick Chronicles
2588,tt0190865,Vertical Limit
2589,tt1972591,King Arthur: Legend of the Sword
2590,tt0117420,The Quest
2591,tt6878306,News of the World
2592,tt0377062,Flight of the Phoenix
2593,tt4547056,The Girl with All the Gifts
2594,tt4244998,Alpha
2595,tt6141246,The Aeronauts
2596,tt9777666,The Tomorrow War
2597,tt1894476,How I Live Now
2598,tt1034389,The Eagle
2599,tt1456941,"Tomorrow, When the War Began"
2600,tt0862467,Valhalla Rising
2601,tt0806203,Carriers
2602,tt1735898,Snow White and the Huntsman
2603,tt0918940,The Legend of Tarzan
2604,tt2381991,The Huntsman: Winter's War
2605,tt0881320,Sanctum
2606,tt1528100,Exodus: Gods and Kings
2607,tt4776998,The Promise
2608,tt0446013,Pathfinder
2609,tt1517260,The Host
2610,tt2106361,Into the Storm
2611,tt1959490,Noah
2612,tt2638144,Ben-Hur
2613,tt4073790,The Darkest Minds
2614,tt4566758,Mulan
2615,tt1921064,Pompeii
2616,tt0443649,"10,000 BC"
2617,tt4532826,Robin Hood
2618,tt1325004,The Twilight Saga: Eclipse
2619,tt5697572,Cats
2620,tt1823664,Annie
2621,tt0962726,High School Musical 3: Senior Year
2622,tt1114677,Hannah Montana: The Movie
2623,tt0396652,Ice Princess
2624,tt8954732,The Princess Switch
2625,tt1196141,Diary of a Wimpy Kid
2626,tt0286788,What a Girl Wants
2627,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
2628,tt1462769,The Odd Life of Timothy Green
2629,tt0141109,Jack Frost
2630,tt13449624,Jug Jugg Jeeyo
2631,tt0103786,Beethoven
2632,tt0109520,D2: The Mighty Ducks
2633,tt0111070,The Santa Clause
2634,tt0110006,Heavyweights
2635,tt0094137,Three Men and a Baby
2636,tt0104868,The Mighty Ducks
2637,tt0083564,Annie
2638,tt0822832,Marley & Me
2639,tt0102492,My Girl
2640,tt4900716,Kapoor & Sons
2641,tt0112431,Babe
2642,tt0012349,The Kid
2643,tt1389137,We Bought a Zoo
2644,tt0039628,Miracle on 34th Street
2645,tt0108037,The Sandlot
2646,tt0104940,The Muppet Christmas Carol
2647,tt2181931,English Vinglish
2648,tt0327137,Secondhand Lions
2649,tt1535108,Elysium
2650,tt0480249,I Am Legend
2651,tt0434409,V for Vendetta
2652,tt1454468,Gravity
2653,tt1318514,Rise of the Planet of the Apes
2654,tt0238380,Equilibrium
2655,tt3315342,Logan
2656,tt0433035,Real Steel
2657,tt1276104,Looper
2658,tt0206634,Children of Men
2659,tt2397535,Predestination
2660,tt0120647,Deep Impact
2661,tt0083658,Blade Runner
2662,tt1706593,Chronicle
2663,tt2209764,Transcendence
2664,tt0120157,Soldier
2665,tt0113481,Johnny Mnemonic
2666,tt0115857,Chain Reaction
2667,tt0120461,Volcano
2668,tt2317225,The Machine
2669,tt3201640,Extinction
2670,tt1971325,Automata
2671,tt0086567,WarGames
2672,tt0067525,The Omega Man
2673,tt6644200,A Quiet Place
2674,tt0285531,Dreamcatcher
2675,tt0289043,28 Days Later...
2676,tt8332922,A Quiet Place Part II
2677,tt6823368,Glass
2678,tt7315484,The Silence
2679,tt1464580,Stake Land
2680,tt1881002,Maggie
2681,tt1535616,The Divide
2682,tt8663516,Child's Play
2683,tt1976009,Victor Frankenstein
2684,tt10944760,Titane
2685,tt0099582,Flatliners
2686,tt3860916,Cargo
2687,tt0085407,The Dead Zone
2688,tt0091064,The Fly
2689,tt0049366,Invasion of the Body Snatchers
2690,tt0026138,The Bride of Frankenstein
2691,tt0021884,Frankenstein
2692,tt0462335,High-Rise
2693,tt0017136,Metropolis
2694,tt0074851,The Man Who Fell to Earth
2695,tt0067756,Silent Running
2696,tt0043456,The Day the Earth Stood Still
2697,tt2084989,Upstream Color
2698,tt0060390,Fahrenheit 451
2699,tt0087803,1984
2700,tt0075860,Close Encounters of the Third Kind
2701,tt0079944,Stalker
2702,tt1527186,Melancholia
2703,tt0088846,Brazil
2704,tt0212720,A.I. Artificial Intelligence
2705,tt10539608,The Midnight Sky
2706,tt0970416,The Day the Earth Stood Still
2707,tt3256226,IO
2708,tt3659388,The Martian
2709,tt0816692,Interstellar
2710,tt7946422,Prospect
2711,tt3420504,Finch
2712,tt1389072,Downsizing
2713,tt6341832,Oxygen
2714,tt0112682,The City of Lost Children
2715,tt0069293,Solaris
2716,tt0077269,The Boys from Brazil
2717,tt0118884,Contact
2718,tt0125659,Open Your Eyes
2719,tt0120902,The X Files
2720,tt2910814,The Signal
2721,tt2649554,Midnight Special
2722,tt0272152,K-PAX
2723,tt0482571,The Prestige
2724,tt2436386,Project Almanac
2725,tt6292852,I Am Mother
2726,tt0368008,The Manchurian Candidate
2727,tt8781414,Freaks
2728,tt6803046,The Vast of Night
2729,tt0217869,Unbreakable
2730,tt0377713,Cube Zero
2731,tt0356618,The Forgotten
2732,tt0246578,Donnie Darko
2733,tt0286106,Signs
2734,tt1371111,Cloud Atlas
2735,tt2543164,Arrival
2736,tt1182345,Moon
2737,tt2866360,Coherence
2738,tt0118929,Dark City
2739,tt1187064,Triangle
2740,tt2932536,47 Meters Down
2741,tt4827558,High Life
2742,tt0374102,Open Water
2743,tt2798920,Annihilation
2744,tt5886440,Marrowbone
2745,tt0022913,Freaks
2746,tt0053459,Eyes Without a Face
2747,tt0063522,Rosemary's Baby
2748,tt1939659,Carrie
2749,tt0079641,Nosferatu the Vampyre
2750,tt0082933,Possession
2751,tt0081505,The Shining
2752,tt5516328,Ghost Stories
2753,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street
2754,tt0189998,Shadow of the Vampire
2755,tt4954522,Raw
2756,tt0479528,Rogue
2757,tt10620868,#Alive
2758,tt0120177,Spawn
2759,tt1181791,Black Death
2760,tt0468492,The Host
2761,tt4262980,Shin Godzilla
2762,tt4052882,The Shallows
2763,tt0093692,Over the Top
2764,tt0116277,The Fan
2765,tt0099371,Days of Thunder
2766,tt1023111,Never Back Down
2767,tt4832640,Sultan
2768,tt0390022,Friday Night Lights
2769,tt0479143,Rocky Balboa
2770,tt0132245,Driven
2771,tt11045422,Toofaan
2772,tt1291584,Warrior
2773,tt3076658,Creed
2774,tt0097647,The Karate Kid Part III
2775,tt0110657,The Next Karate Kid
2776,tt1155076,The Karate Kid
2777,tt0087538,The Karate Kid
2778,tt7886848,Sadak 2
2779,tt2574698,Gunday
2780,tt6990206,Crimea
2781,tt1234719,Red Dawn
2782,tt2016940,Man of Tai Chi
2783,tt1253863,300: Rise of an Empire
2784,tt1345836,The Dark Knight Rises
2785,tt0780504,Drive
2786,tt0416449,300
2787,tt0325710,The Last Samurai
2788,tt8178634,RRR
2789,tt2631186,Baahubali: The Beginning
2790,tt1745960,Top Gun: Maverick
2791,tt4849438,Baahubali 2: The Conclusion
2792,tt9477520,Asuran
2793,tt3801314,Kaththi
2794,tt0092099,Top Gun
2795,tt0047478,Seven Samurai
2796,tt0169858,Neon Genesis Evangelion: The End of Evangelion
2797,tt0094625,Akira
2798,tt0216651,Vampire Hunter D: Bloodlust
2799,tt0448157,Hancock
2800,tt0829150,Dracula Untold
2801,tt1335975,47 Ronin
2802,tt1253864,Immortals
2803,tt1075747,Jonah Hex
2804,tt10696784,The Harder They Fall
2805,tt0058461,A Fistful of Dollars
2806,tt5246700,How It Ends
2807,tt1321511,Oldboy
2808,tt1856101,Blade Runner 2049
2809,tt0945513,Source Code
2810,tt0409459,Watchmen
2811,tt0364569,Oldboy
2812,tt0115956,Courage Under Fire
2813,tt0101393,Backdraft
2814,tt1166100,Ghajini
2815,tt0056058,Harakiri
2816,tt1837709,Winter's Tale
2817,tt0452637,Lady in the Water
2818,tt1748179,Red Lights
2819,tt0477071,Premonition
2820,tt0443543,The Illusionist
2821,tt0337876,Birth
2822,tt0259288,Dragonfly
2823,tt1235124,Dorian Gray
2824,tt0114168,Powder
2825,tt0810988,The Nines
2826,tt1691916,Before I Fall
2827,tt9495224,Black Mirror: Bandersnatch
2828,tt6908274,Mirage
2829,tt0460829,Inland Empire
2830,tt5607714,On Body and Soul
2831,tt0756683,The Man from Earth
2832,tt0366627,The Jacket
2833,tt11003218,Pig
2834,tt3168230,Mr. Holmes
2835,tt0377107,Proof
2836,tt10272386,The Father
2837,tt1399683,Winter's Bone
2838,tt2404461,The Past
2839,tt0252501,Hearts in Atlantis
2840,tt0918927,Doubt
2841,tt1360860,About Elly
2842,tt1255953,Incendies
2843,tt0073540,Picnic at Hanging Rock
2844,tt0052561,Anatomy of a Murder
2845,tt1584016,Catfish
2846,tt0347246,Ghost in the Shell 2: Innocence
2847,tt0033467,Citizen Kane
2848,tt0091605,The Name of the Rose
2849,tt2051879,Europa Report
2850,tt2935510,Ad Astra
2851,tt0477302,Extremely Loud & Incredibly Close
2852,tt0096754,The Abyss
2853,tt0116905,Lone Star
2854,tt0068699,High Plains Drifter
2855,tt2494362,Bone Tomahawk
2856,tt0075029,The Outlaw Josey Wales
2857,tt2398231,The Homesman
2858,tt5478478,Hostiles
2859,tt0053221,Rio Bravo
2860,tt0059578,For a Few Dollars More
2861,tt0064116,Once Upon a Time in the West
2862,tt1403865,True Grit
2863,tt0105046,Of Mice and Men
2864,tt0105695,Unforgiven
2865,tt0089767,Pale Rider
2866,tt1853728,Django Unchained
2867,tt0067866,El Topo
2868,tt0061747,Hang 'Em High
2869,tt0056217,The Man Who Shot Liberty Valance
2870,tt0049261,Giant
2871,tt0046303,Shane
2872,tt0040724,Red River
2873,tt0060196,"The Good, the Bad and the Ugly"
2874,tt0040897,The Treasure of the Sierra Madre
2875,tt0049730,The Searchers
2876,tt0068762,Jeremiah Johnson
2877,tt0065126,True Grit
2878,tt0031971,Stagecoach
2879,tt0099348,Dances with Wolves
2880,tt0110357,The Lion King
2881,tt0130623,Dinosaur
2882,tt0114148,Pocahontas
2883,tt0033563,Dumbo
2884,tt0034492,Bambi
2885,tt0084649,The Secret of NIMH
2886,tt0084237,The Last Unicorn
2887,tt0082406,The Fox and the Hound
2888,tt6105098,The Lion King
2889,tt0112453,Balto
2890,tt0078480,Watership Down
2891,tt0120794,The Prince of Egypt
2892,tt0118617,Anastasia
2893,tt0166813,Spirit: Stallion of the Cimarron
2894,tt0095489,The Land Before Time
2895,tt1754656,The Little Prince
2896,tt1865505,Song of the Sea
2897,tt1568921,The Secret World of Arrietty
2898,tt0052618,Ben-Hur
2899,tt0064276,Easy Rider
2900,tt0083946,Fitzcarraldo
2901,tt0092005,Stand by Me
2902,tt6820256,Arctic
2903,tt0780511,Everybody's Fine
2904,tt3892172,Leave No Trace
2905,tt0379557,Touching the Void
2906,tt0106965,Free Willy
2907,tt1935859,Miss Peregrine's Home for Peculiar Children
2908,tt1661199,Cinderella
2909,tt7504726,The Call of the Wild
2910,tt3369806,Max
2911,tt0088323,The NeverEnding Story
2912,tt0046672,"20,000 Leagues Under the Sea"
2913,tt0386117,Where the Wild Things Are
2914,tt0049833,The Ten Commandments
2915,tt3040964,The Jungle Book
2916,tt0970179,Hugo
2917,tt3416532,A Monster Calls
2918,tt0397313,Eight Below
2919,tt9243804,The Green Knight
2920,tt2388771,Mowgli: Legend of the Jungle
2921,tt0082348,Excalibur
2922,tt1673434,The Twilight Saga: Breaking Dawn - Part 2
2923,tt0071615,The Holy Mountain
2924,tt1324999,The Twilight Saga: Breaking Dawn - Part 1
2925,tt1259571,The Twilight Saga: New Moon
2926,tt0454876,Life of Pi
2927,tt0319061,Big Fish
2928,tt2125435,Beasts of the Southern Wild
2929,tt0112817,Dead Man
2930,tt0460791,The Fall
2931,tt2872518,The Shack
2932,tt0478304,The Tree of Life
2933,tt2076220,Holy Motors
2934,tt1191111,Enter the Void
2935,tt0100998,Dreams
2936,tt0056732,The Exterminating Angel
2937,tt0050976,The Seventh Seal
2938,tt9806192,I Lost My Body
2939,tt9426210,Weathering with You
2940,tt5311514,Your Name.
2941,tt0775489,The Illusionist
2942,tt0291350,Millennium Actress
2943,tt0243017,Waking Life
2944,tt0851578,Paprika
2945,tt0113419,The Indian in the Cupboard
2946,tt0108071,The Secret Garden
2947,tt0398808,Bridge to Terabithia
2948,tt0097351,Field of Dreams
2949,tt0038650,It's a Wonderful Life
2950,tt0113670,A Little Princess
2951,tt0042593,In a Lonely Place
2952,tt0037008,Laura
2953,tt0032976,Rebecca
2954,tt0037884,The Lost Weekend
2955,tt0043014,Sunset Blvd.
2956,tt0043338,Ace in the Hole
2957,tt0051036,Sweet Smell of Success
2958,tt0051207,The Wrong Man
2959,tt0032551,The Grapes of Wrath
2960,tt0040522,Bicycle Thieves
2961,tt0042192,All About Eve
2962,tt0044081,A Streetcar Named Desire
2963,tt0044741,Ikiru
2964,tt0046438,Tokyo Story
2965,tt0047528,The Road
2966,tt0048473,Pather Panchali
2967,tt0048028,East of Eden
2968,tt0048545,Rebel Without a Cause
2969,tt0050783,Nights of Cabiria
2970,tt0051459,Cat on a Hot Tin Roof
2971,tt0053976,The Virgin Spring
2972,tt0056663,Vivre Sa Vie
2973,tt0056801,8½
2974,tt0061184,Who's Afraid of Virginia Woolf?
2975,tt0064665,Midnight Cowboy
2976,tt0065571,The Conformist
2977,tt0065724,Five Easy Pieces
2978,tt0069467,Cries & Whispers
2979,tt0074958,Network
2980,tt0079417,Kramer vs. Kramer
2981,tt0081283,Ordinary People
2982,tt0083922,Fanny and Alexander
2983,tt0082846,On Golden Pond
2984,tt0084855,The Verdict
2985,tt0086022,Nostalghia
2986,tt0087884,"Paris, Texas"
2987,tt0091670,The Sacrifice
2988,tt0088939,The Color Purple
2989,tt0058385,My Fair Lady
2990,tt0063385,Oliver!
2991,tt0067093,Fiddler on the Roof
2992,tt2543472,Wonder
2993,tt1078588,My Sister's Keeper
2994,tt0298228,Whale Rider
2995,tt0986264,Like Stars on Earth
2996,tt0476735,My Father and My Son
2997,tt0420332,Veer-Zaara
2998,tt0113824,Whisper of the Heart
2999,tt0116583,The Hunchback of Notre Dame
3000,tt0327597,Coraline
3001,tt3398268,When Marnie Was There
3002,tt0983213,5 Centimeters per Second
3003,tt0121164,Corpse Bride
3004,tt2140203,Wolf Children
3005,tt2576852,The Tale of The Princess Kaguya
3006,tt0095497,The Last Temptation of Christ
3007,tt0073650,"Salò, or the 120 Days of Sodom"
3008,tt0098724,"Sex, Lies, and Videotape"
3009,tt0066763,Anand
3010,tt0101921,Fried Green Tomatoes
3011,tt0367110,Swades
3012,tt0105265,A River Runs Through It
3013,tt0102494,My Own Private Idaho
3014,tt0102511,Naked Lunch
3015,tt0108550,What's Eating Gilbert Grape
3016,tt0107818,Philadelphia
3017,tt0105323,Scent of a Woman
3018,tt0107501,The Man Without a Face
3019,tt0113540,Kids
3020,tt0117666,Sling Blade
3021,tt0115751,Breaking the Waves
3022,tt0116477,Hamlet
3023,tt0095953,Rain Man
3024,tt0118749,Boogie Nights
3025,tt0120265,Taste of Cherry
3026,tt0110638,Nell
3027,tt0120255,The Sweet Hereafter
3028,tt0119349,The Ice Storm
3029,tt0154420,The Celebration
3030,tt0118819,Live Flesh
3031,tt0140888,Central Station
3032,tt0116999,Marvin's Room
3033,tt0175880,Magnolia
3034,tt0185125,All About My Mother
3035,tt0115964,Crash
3036,tt0120633,A Civil Action
3037,tt0203230,You Can Count on Me
3038,tt0181536,Finding Forrester
3039,tt0245574,Y tu mamá también
3040,tt0277027,I Am Sam
3041,tt0223897,Pay It Forward
3042,tt0264796,Life as a House
3043,tt0073486,One Flew Over the Cuckoo's Nest
3044,tt0307901,25th Hour
3045,tt0298845,In America
3046,tt0318411,The Magdalene Sisters
3047,tt0120824,The Shipping News
3048,tt0247199,The Believer
3049,tt0376968,The Return
3050,tt0338309,Evil
3051,tt0283139,White Oleander
3052,tt0304415,Mona Lisa Smile
3053,tt0328538,Thirteen
3054,tt0408664,Nobody Knows
3055,tt0370986,Mysterious Skin
3056,tt0117951,Trainspotting
3057,tt0209077,Ken Park
3058,tt0369672,A Love Song for Bobby Long
3059,tt0378793,Speak
3060,tt0361127,The Woodsman
3061,tt0114436,Showgirls
3062,tt0375611,Black
3063,tt0169547,American Beauty
3064,tt0395972,North Country
3065,tt0180093,Requiem for a Dream
3066,tt0457655,After the Wedding
3067,tt0111161,The Shawshank Redemption
3068,tt0137523,Fight Club
3069,tt0335345,The Passion of the Christ
3070,tt1032846,"4 Months, 3 Weeks and 2 Days"
3071,tt0880502,The Edge of Heaven
3072,tt0468489,Half Nelson
3073,tt1078188,Boy A
3074,tt0857191,The Visitor
3075,tt0419887,The Kite Runner
3076,tt1205489,Gran Torino
3077,tt0469623,Things We Lost in the Fire
3078,tt0490204,Reign Over Me
3079,tt0469494,There Will Be Blood
3080,tt1068646,The Class
3081,tt0449467,Babel
3082,tt0383028,"Synecdoche, New York"
3083,tt0416212,The Secret Life of Bees
3084,tt0814314,Seven Pounds
3085,tt1232776,Fish Tank
3086,tt1454029,The Help
3087,tt0929632,Precious
3088,tt1174732,An Education
3089,tt1639426,Udaan
3090,tt0898367,The Road
3091,tt2106476,The Hunt
3092,tt1832382,A Separation
3093,tt10811166,The Kashmir Files
3094,tt1065073,Boyhood
3095,tt1683526,Detachment
3096,tt1204340,Tyrannosaur
3097,tt1827512,The Kid with a Bike
3098,tt5323662,A Silent Voice: The Movie
3099,tt1602620,Amour
3100,tt4034228,Manchester by the Sea
3101,tt2370248,Short Term 12
3102,tt1723811,Shame
3103,tt1935179,Mud
3104,tt3612616,Mommy
3105,tt2758880,Winter Sleep
3106,tt1932767,What Maisie Knew
3107,tt2358891,The Great Beauty
3108,tt4635372,Masaan
3109,tt8267604,Capernaum
3110,tt10189514,Soorarai Pottru
3111,tt4975722,Moonlight
3112,tt10431500,Miracle in Cell No. 7
3113,tt2718492,Ida
3114,tt5168192,"I, Daniel Blake"
3115,tt3316960,Still Alice
3116,tt5186714,The Salesman
3117,tt3966404,Mustang
3118,tt1560747,The Master
3119,tt6155172,Roma
3120,tt4481414,Gifted
3121,tt5649144,The Florida Project
3122,tt4540710,Miss Sloane
3123,tt6304162,Loveless
3124,tt0935075,Rabbit Hole
3125,tt2737050,"Two Days, One Night"
3126,tt2692904,Locke
3127,tt8291806,Pain and Glory
3128,tt14039582,Drive My Car
3129,tt6294822,The Post
3130,tt2671706,Fences
3131,tt2763304,T2 Trainspotting
3132,tt1403177,Hesher
3133,tt9770150,Nomadland
3134,tt2891174,99 Homes
3135,tt10633456,Minari
3136,tt7772582,Never Rarely Sometimes Always
3137,tt1937390,Nymphomaniac: Vol. I
3138,tt10986222,C'mon C'mon
3139,tt3750872,The Wife
3140,tt12680684,The Hand of God
3141,tt8151874,Honey Boy
3142,tt2582502,Fathers & Daughters
3143,tt6857376,Palmer
3144,tt10612922,One Night in Miami...
3145,tt10964430,Thappad
3146,tt12618926,Parallel Mothers
3147,tt11161474,Pieces of a Woman
3148,tt1172991,The Company Men
3149,tt5541240,To the Bone
3150,tt1321860,The Beaver
3151,tt5929754,Wildlife
3152,tt2452254,Clouds of Sils Maria
3153,tt2091473,Promised Land
3154,tt2382009,Nymphomaniac: Vol. II
3155,tt9100054,The Lost Daughter
3156,tt3108894,The Tender Bar
3157,tt6772802,Hillbilly Elegy
3158,tt1531663,Everything Must Go
3159,tt1027718,Wall Street: Money Never Sleeps
3160,tt3442006,Cake
3161,tt2479800,Palo Alto
3162,tt0368226,The Room
3163,tt2528814,God's Not Dead
3164,tt9196192,Cuties
3165,tt11464826,The Social Dilemma
3166,tt0386032,Sicko
3167,tt0361696,Raise Your Voice
3168,tt2203308,Aashiqui 2
3169,tt1126591,Burlesque
3170,tt0443489,Dreamgirls
3171,tt0068327,Cabaret
3172,tt0078754,All That Jazz
3173,tt1355630,If I Stay
3174,tt0101765,The Double Life of Véronique
3175,tt0084503,Pink Floyd: The Wall
3176,tt0108394,Three Colors: Blue
3177,tt0120802,The Red Violin
3178,tt8359848,Climax
3179,tt5363618,Sound of Metal
3180,tt10514222,Ma Rainey's Black Bottom
3181,tt7772580,The Perfection
3182,tt2582802,Whiplash
3183,tt0462200,Black Snake Moan
3184,tt0365957,You Got Served
3185,tt1069238,Departures
3186,tt0426931,August Rush
3187,tt0298203,8 Mile
3188,tt0249462,Billy Elliot
3189,tt0202470,Rock Star
3190,tt0120577,54
3191,tt0254686,The Piano Teacher
3192,tt0077711,Autumn Sonata
3193,tt0113862,Mr. Holland's Opus
3194,tt0076666,Saturday Night Fever
3195,tt0120879,Velvet Goldmine
3196,tt0103855,The Bodyguard
3197,tt1477715,This Is It
3198,tt6543652,Cold War
3199,tt0424205,Joyeux Noel
3200,tt0445922,Across the Universe
3201,tt0070239,Jesus Christ Superstar
3202,tt0490215,Silence
3203,tt3077214,Suffragette
3204,tt0332452,Troy
3205,tt0323944,Shattered Glass
3206,tt0050613,Throne of Blood
3207,tt1649419,The Impossible
3208,tt0115988,The Crucible
3209,tt1023114,The Way Back
3210,tt0080491,Caligula
3211,tt2101473,The Physician
3212,tt0159365,Cold Mountain
3213,tt0112384,Apollo 13
3214,tt0091530,The Mission
3215,tt0086993,The Bounty
3216,tt0057115,The Great Escape
3217,tt0082432,Gallipoli
3218,tt0329575,Seabiscuit
3219,tt0871510,Let's Go! India
3220,tt0118849,Children of Heaven
3221,tt0265662,The Rookie
3222,tt0095250,The Big Blue
3223,tt0146984,The Legend of Bagger Vance
3224,tt0473360,Goal II: Living the Dream
3225,tt8544498,The Way Back
3226,tt6343314,Creed II
3227,tt2223990,Draft Day
3228,tt0169102,Lagaan: Once Upon a Time in India
3229,tt2213054,Kai Po Che
